scientific_name,msy_multiple_fishing,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75
Centrophorus harrissoni,2,0.0811377285485025,0.07373105766532523,9.128516432093257,BAU,1,1,0.05753281156496024,0.045,0.22565087927064753,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus harrissoni,2,0.0811377285485025,0.07373105766532523,9.128516432093257,Low Mortality,0.045,0.07399999999999995,0.8843300372210884,0.045,0.22565087927064753,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus harrissoni,2,0.0811377285485025,0.07373105766532523,9.128516432093257,Median Mortality,0.22565087927064753,0.404541584841087,0.46121484199742313,0.045,0.22565087927064753,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus harrissoni,2,0.0811377285485025,0.07373105766532523,9.128516432093257,High Mortality,0.39638068181818176,0.75,0.1625258404945983,0.045,0.22565087927064753,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus isodon,2,0.05409699757658959,0.04931641736766949,8.837052744289243,BAU,1,1,0.08402884787220734,0.045,0.2184460899801101,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus isodon,2,0.05409699757658959,0.04931641736766949,8.837052744289243,Low Mortality,0.045,0.07399999999999995,0.884335894738871,0.045,0.2184460899801101,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus isodon,2,0.05409699757658959,0.04931641736766949,8.837052744289243,Median Mortality,0.2184460899801101,0.404541584841087,0.46691398408197615,0.045,0.2184460899801101,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus isodon,2,0.05409699757658959,0.04931641736766949,8.837052744289243,High Mortality,0.39638068181818176,0.75,0.1804684561254787,0.045,0.2184460899801101,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus moluccensis,2,0.07113539468211277,0.061897839047033776,12.985878093963555,BAU,1,1,0.06513499482348953,0.07,0.32100230435060706,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus moluccensis,2,0.07113539468211277,0.061897839047033776,12.985878093963555,Low Mortality,0.07,0.07399999999999995,0.8611804071774682,0.07,0.32100230435060706,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus moluccensis,2,0.07113539468211277,0.061897839047033776,12.985878093963555,Median Mortality,0.32100230435060706,0.404541584841087,0.4050206305163088,0.07,0.32100230435060706,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus moluccensis,2,0.07113539468211277,0.061897839047033776,12.985878093963555,High Mortality,0.39638068181818176,0.75,0.16715216326050494,0.07,0.32100230435060706,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus squamosus,2,0.046280134,0.04609686466936,0.3960000000000028,BAU,1,1,0.09691082716752077,0.012,0.012,0.1222,0.07399999999999995,0.33,0.75
Centrophorus squamosus,2,0.046280134,0.04609686466936,0.3960000000000028,Low Mortality,0.012,0.07399999999999995,0.9149021452736936,0.012,0.012,0.1222,0.07399999999999995,0.33,0.75
Centrophorus squamosus,2,0.046280134,0.04609686466936,0.3960000000000028,Median Mortality,0.012,0.33,0.662412218032071,0.012,0.012,0.1222,0.07399999999999995,0.33,0.75
Centrophorus squamosus,2,0.046280134,0.04609686466936,0.3960000000000028,High Mortality,0.1222,0.75,0.2440740090385898,0.012,0.012,0.1222,0.07399999999999995,0.33,0.75
Centrophorus tessellatus,2,0.07113539468211277,0.06036859082591478,15.135649284455774,BAU,1,1,0.06513499482348953,0.1317177805280528,0.37414322412370526,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus tessellatus,2,0.07113539468211277,0.06036859082591478,15.135649284455774,Low Mortality,0.1317177805280528,0.07399999999999995,0.8040305989611576,0.1317177805280528,0.37414322412370526,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus tessellatus,2,0.07113539468211277,0.06036859082591478,15.135649284455774,Median Mortality,0.37414322412370526,0.404541584841087,0.37375881845253767,0.1317177805280528,0.37414322412370526,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus tessellatus,2,0.07113539468211277,0.06036859082591478,15.135649284455774,High Mortality,0.39638068181818176,0.75,0.16715216326050494,0.1317177805280528,0.37414322412370526,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centrophorus uyato,2,0.07113539468211277,0.06458191885792418,9.212679360920855,BAU,1,1,0.06513499482348953,0.045,0.2277313311198849,0.38,0.07399999999999995,0.404541584841087,0.75
Centrophorus uyato,2,0.07113539468211277,0.06458191885792418,9.212679360920855,Low Mortality,0.045,0.07399999999999995,0.8843302460279163,0.045,0.2277313311198849,0.38,0.07399999999999995,0.404541584841087,0.75
Centrophorus uyato,2,0.07113539468211277,0.06458191885792418,9.212679360920855,Median Mortality,0.2277313311198849,0.404541584841087,0.46017713424926027,0.045,0.2277313311198849,0.38,0.07399999999999995,0.404541584841087,0.75
Centrophorus uyato,2,0.07113539468211277,0.06458191885792418,9.212679360920855,High Mortality,0.38,0.75,0.1705540653978509,0.045,0.2277313311198849,0.38,0.07399999999999995,0.404541584841087,0.75
Centroscyllium excelsum,2,0.07113539468211277,0.06189808257031187,12.98553575625786,BAU,1,1,0.06513499482348953,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium excelsum,2,0.07113539468211277,0.06189808257031187,12.98553575625786,Low Mortality,0.045,0.07399999999999995,0.8843302460279163,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium excelsum,2,0.07113539468211277,0.06189808257031187,12.98553575625786,Median Mortality,0.3209938419892943,0.404541584841087,0.4050256204111502,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium excelsum,2,0.07113539468211277,0.06189808257031187,12.98553575625786,High Mortality,0.39638068181818176,0.75,0.16715216326050494,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium fabricii,2,0.07236144794340059,0.0679431087817629,6.10592972806957,BAU,1,1,0.06409714974414718,0.045,0.15093453817530592,0.32435639810426536,0.07399999999999995,0.404541584841087,0.75
Centroscyllium fabricii,2,0.07236144794340059,0.0679431087817629,6.10592972806957,Low Mortality,0.045,0.07399999999999995,0.8843301953732644,0.045,0.15093453817530592,0.32435639810426536,0.07399999999999995,0.404541584841087,0.75
Centroscyllium fabricii,2,0.07236144794340059,0.0679431087817629,6.10592972806957,Median Mortality,0.15093453817530592,0.404541584841087,0.5057295814013294,0.045,0.15093453817530592,0.32435639810426536,0.07399999999999995,0.404541584841087,0.75
Centroscyllium fabricii,2,0.07236144794340059,0.0679431087817629,6.10592972806957,High Mortality,0.32435639810426536,0.75,0.18170134071474955,0.045,0.15093453817530592,0.32435639810426536,0.07399999999999995,0.404541584841087,0.75
Centroscyllium granulatum,2,0.07236144794340059,0.06201066505730342,14.304278286682859,BAU,1,1,0.06409714974414718,0.1222,0.35359228377725116,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium granulatum,2,0.07236144794340059,0.06201066505730342,14.304278286682859,Low Mortality,0.1222,0.07399999999999995,0.8128436661115133,0.1222,0.35359228377725116,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium granulatum,2,0.07236144794340059,0.06201066505730342,14.304278286682859,Median Mortality,0.35359228377725116,0.404541584841087,0.3857444404969826,0.1222,0.35359228377725116,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium granulatum,2,0.07236144794340059,0.06201066505730342,14.304278286682859,High Mortality,0.39638068181818176,0.75,0.16649047693266755,0.1222,0.35359228377725116,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium kamoharai,2,0.0941672161686385,0.08193909864238731,12.985535756257866,BAU,1,1,0.0499350330014435,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium kamoharai,2,0.0941672161686385,0.08193909864238731,12.985535756257866,Low Mortality,0.045,0.07399999999999995,0.8843300030942587,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium kamoharai,2,0.0941672161686385,0.08193909864238731,12.985535756257866,Median Mortality,0.3209938419892943,0.404541584841087,0.4044225665983579,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium kamoharai,2,0.0941672161686385,0.08193909864238731,12.985535756257866,High Mortality,0.39638068181818176,0.75,0.15849645416210437,0.045,0.3209938419892943,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium nigrum,2,0.15066920223345767,0.13032175960718287,13.504712525620874,BAU,1,1,0.03173050531596868,0.0659154329946783,0.3338275478138004,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium nigrum,2,0.15066920223345767,0.13032175960718287,13.504712525620874,Low Mortality,0.0659154329946783,0.07399999999999995,0.8649623090470258,0.0659154329946783,0.3338275478138004,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
Centroscyllium nigrum,2,0.15066920223345767,0.13032175960718287,13.504712525620874,Median Mortality,0.3338275478138004,0.404541584841087,0.3966790560638183,0.0659154329946783,0.3338275478138004,0.39638068181818176,0.07399999999999995,0.404541584841087,0.75
