pop.array,t,scenario,avm,prm,scientific_name,quota,f,total_mort,stock,n_div_k
100,1,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,1
94.9519662896027,2,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.949519662896027
90.4813759808139,3,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.9048137598081389
86.49353367572355,4,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.8649353367572356
82.9136074766612,5,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.829136074766612
79.6816367947264,6,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.796816367947264
76.74898341287395,7,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.7674898341287395
74.07575888425359,8,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.7407575888425358
71.62892708225064,9,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.7162892708225064
69.3808828525969,10,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6938088285259689
67.30837234019226,11,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6730837234019227
65.39166242568093,12,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6539166242568093
63.61389440553567,13,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6361389440553566
61.96057573064017,14,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6196057573064018
60.41917643882135,15,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.6041917643882135
58.97880585593775,16,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5897880585593775
57.629951464404556,17,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5762995146440456
56.36426637267698,18,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5636426637267697
55.17439511112998,19,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5517439511112998
54.053829897089614,20,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5405382989708961
52.99679130586657,21,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5299679130586658
51.99812862947798,22,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5199812862947798
51.05323622221141,23,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5105323622221141
50.157982908690116,24,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.5015798290869011
49.30865212755638,25,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4930865212755638
48.5018909471224,26,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.485018909471224
47.73466645110341,27,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4773466645110341
47.00422827700325,28,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4700422827700325
46.30807631483581,29,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4630807631483581
45.64393275310654,30,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4564393275310654
45.009717802522786,31,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.45009717802522786
44.403528543492214,32,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.44403528543492216
43.82362043703708,33,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4382362043703708
43.26839111487157,34,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4326839111487157
42.73636612660857,35,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4273636612660857
42.226186373150334,36,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.4222618637315033
41.736596997447435,37,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.41736596997447434
41.26643753869755,38,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.41266437538697553
40.81463318505936,39,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.40814633185059357
40.38018698416126,40,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.40380186984161265
39.96217289095794,41,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.39962172890957937
39.559729549527056,42,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.39559729549527056
39.17205471976899,43,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3917205471976899
38.798400272130166,44,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3879840027213017
38.438067683789576,45,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3843806768378958
38.09040397853131,46,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3809040397853131
37.75479806002507,47,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3775479806002507
37.4306773946557,48,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.37430677394655704
37.117505005553674,49,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.37117505005553675
36.814776744220396,50,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.36814776744220395
36.522018810234314,51,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.36522018810234314
36.23878549306218,52,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3623878549306218
35.96465711306785,53,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3596465711306785
35.6992381414763,54,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.356992381414763
35.442155481371735,55,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.35442155481371734
35.19305689383405,56,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.35193056893834046
34.95160955508905,57,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.34951609555089047
34.71749873209978,58,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3471749873209978
34.490426565388574,59,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.34490426565388577
34.2701109490779,60,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.34270110949077903
34.05628449919381,61,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.34056284499193806
33.84869360220794,62,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.33848693602207935
33.647097536618425,63,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.33647097536618426
33.45126766109974,64,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.33451267661099743
33.260986663399606,65,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.33260986663399605
33.07604786473637,66,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3307604786473637
32.89625457496272,67,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3289625457496272
32.721419494218075,68,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.32721419494218074
32.551364157199586,69,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.32551364157199586
32.38591841654615,70,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.32385918416546144
32.22491996215585,71,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3222491996215585
32.068213873549745,72,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.32068213873549745
31.915652202657267,73,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3191565220265727
31.76709358463448,74,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3176709358463448
31.622402874538594,75,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3162240287453859
31.481450807873443,76,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.31481450807873446
31.34411368319322,77,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3134411368319322
31.210273065107458,78,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3121027306510746
31.079815506171272,79,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3107981550617127
30.952632286272365,80,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30952632286272364
30.828619168241904,81,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30828619168241905
30.707676168521232,82,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3070767616852123
30.58970734181161,83,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3058970734181161
30.474620578720796,84,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30474620578720796
30.362327415499,85,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30362327415499
30.25274285502858,86,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.3025274285502858
30.145785198297236,87,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30145785198297237
30.041375885644214,88,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.30041375885644217
29.939439347123592,89,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2993943934712359
29.839902861378587,90,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.29839902861378587
29.7426964224665,91,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.297426964224665
29.64775261411571,92,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2964775261411571
29.55500649093448,93,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2955500649093448
29.464395466126522,94,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2946439546612652
29.37585920530054,95,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2937585920530054
29.289339525990673,96,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2928933952599067
29.20478030253208,97,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2920478030253208
29.122127375960964,98,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.29122127375960966
29.041328468631615,99,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.29041328468631616
28.96233310326423,100,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28962333103264226
28.88509252615709,101,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2888509252615709
28.8095596343148,102,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.288095596343148
28.73568890626103,103,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2873568890626103
28.663436336319826,104,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28663436336319825
28.592759372163886,105,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28592759372163884
28.523616855441393,106,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2852361685544139
28.455968965305477,107,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2845596896530548
28.389777164681668,108,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2838977716468167
28.32500414911935,109,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28325004149119354
28.261613798083047,110,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28261613798083046
28.19957112854846,111,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2819957112854846
28.138842250776747,112,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28138842250776747
28.079394326148318,113,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.28079394326148316
28.02119552694483,114,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2802119552694483
27.96421499797487,115,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27964214997974873
27.908422819945198,116,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.279084228199452
27.8537899744853,117,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.278537899744853
27.80028831073861,118,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2780028831073861
27.747890513438854,119,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27747890513438855
27.696570072394813,120,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2769657007239481
27.646301253311293,121,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27646301253311295
27.597059069878313,122,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2759705906987831
27.54881925706442,123,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2754881925706442
27.501558245553735,124,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27501558245553737
27.455253137269786,125,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27455253137269786
27.40988168193238,126,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2740988168193238
27.365422254596794,127,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27365422254596794
27.321853834127417,128,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2732185383412742
27.27915598256057,129,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2727915598256057
27.237308825313804,130,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27237308825313805
27.1962930322012,131,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.271962930322012
27.156089799216538,132,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2715608979921654
27.116680831048054,133,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27116680831048057
27.078048324290695,134,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27078048324290693
27.040174951323348,135,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2704017495132335
27.00304384482042,136,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.27003043844820424
26.96663858286868,137,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2696663858286868
26.93094317466173,138,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2693094317466173
26.89594204674607,139,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26895942046746074
26.861620029793876,140,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26861620029793876
26.82796234587899,141,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2682796234587899
26.794954596233815,142,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26794954596233816
26.762582749465867,143,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2676258274946587
26.730833130213888,144,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2673083313021389
26.699692408224333,145,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26699692408224335
26.669147587830093,146,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26669147587830094
26.63918599781412,147,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2663918599781412
26.60979528164154,148,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2660979528164154
26.58096338804456,149,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2658096338804456
26.552678561945353,150,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26552678561945353
26.52492933570266,151,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26524929335702657
26.49770452066867,152,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2649770452066867
26.470993199043306,153,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2647099319904331
26.44478471601365,154,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26444784716013653
26.41906867216686,155,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26419068672166857
26.393834916165414,156,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26393834916165415
26.36907353767411,157,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2636907353767411
26.34477486052865,158,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26344774860528647
26.32092943613617,159,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2632092943613617
26.297528037098516,160,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26297528037098516
26.27456165104942,161,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2627456165104942
26.2520214746972,162,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.262520214746972
26.229898908064943,163,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2622989890806494
26.20818554892051,164,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2620818554892051
26.18687318738903,165,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2618687318738903
26.165953800740848,166,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2616595380074085
26.145419548348283,167,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2614541954834828
26.12526276680472,168,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2612526276680472
26.10547596519996,169,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2610547596519996
26.08605182054593,170,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2608605182054593
26.06698317334715,171,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2606698317334715
26.048263023310586,172,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26048263023310586
26.029884525189722,173,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2602988452518972
26.011840984757946,174,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.26011840984757945
25.99412585490652,175,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2599412585490652
25.97673273186259,176,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2597673273186259
25.959655351522926,177,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25959655351522926
25.942887585899207,178,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25942887585899205
25.926423439670895,179,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2592642343967089
25.910257046841846,180,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25910257046841845
25.894382667496995,181,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25894382667496996
25.87879468465562,182,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2587879468465562
25.863487601217763,183,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2586348760121776
25.848456037000595,184,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25848456037000594
25.83369472586163,185,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2583369472586163
25.819198512905736,186,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25819198512905733
25.80496235177314,187,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25804962351773136
25.79098130200562,188,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25790981302005617
25.77725052648826,189,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2577725052648826
25.763765288964205,190,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.257637652889642
25.750520951619976,191,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25750520951619976
25.737512972738973,192,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25737512972738974
25.72473690442094,193,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2572473690442094
25.712188390365164,194,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25712188390365165
25.699863163715342,195,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2569986316371534
25.687757044964105,196,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.25687757044964105
25.675865939915234,197,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2567586593991523
25.66418583770172,198,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2566418583770172
25.652712808857856,199,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2565271280885786
25.641443003443644,200,FR,1,1,Carcharhinus altimus,0,0.0504803371039731,1,NA,0.2564144300344364
100,1,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,1
97.77406035160524,2,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.9777406035160524
95.74415541690936,3,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.9574415541690936
93.88720611776886,4,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.9388720611776885
92.1836179551437,5,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.921836179551437
90.61664254774215,6,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.9061664254774214
89.17187533922966,7,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8917187533922966
87.83685661648288,8,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8783685661648287
86.6007517713768,9,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.866007517713768
85.45409296114815,10,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8545409296114815
84.38856878659138,11,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8438856878659138
83.39685184981529,12,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8339685184981529
82.47245643544012,13,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8247245643544012
81.60962032790015,14,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8160962032790015
80.8032061039304,15,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.808032061039304
80.04861824323507,16,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.8004861824323507
79.3417331667776,17,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7934173316677761
78.67883990204828,18,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7867883990204828
78.05658953219537,19,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7805658953219538
77.47195194332524,20,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7747195194332523
76.92217866539454,21,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7692217866539454
76.40477082464832,22,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7640477082464833
75.91745140278678,23,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7591745140278678
75.45814114001098,24,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7545814114001098
75.02493753344382,25,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7502493753344381
74.61609647500309,26,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7461609647500309
74.23001614813464,27,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7423001614813464
73.86522286440025,28,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7386522286440025
73.52035857149225,29,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7352035857149225
73.19416980596299,30,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7319416980596298
72.88549789850728,31,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7288549789850728
72.5932702683637,32,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.725932702683637
72.31649266737764,33,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7231649266737764
72.05424225435532,34,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7205424225435532
71.80566139722117,35,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7180566139722118
71.56995211473236,36,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7156995211473236
71.34637108155285,37,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7134637108155285
71.13422513071787,38,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7113422513071787
70.93286719622556,39,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7093286719622556
70.74169264592645,40,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7074169264592645
70.56013596124536,41,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7056013596124536
70.38766772573358,42,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7038766772573358
70.22379188915039,43,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7022379188915039
70.06804327783038,44,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.7006804327783038
69.91998532560079,45,RB,0.15884057971014495,0.33538379618251823,Carcharhinus altimus,0,0.0504803371039731,0.053272556611020296,NA,0.6991998532560079
