scientific_name,f,f_mort,percent_diff,abs_diff,f_max,f_fmsy,family,threat,sp_count_threat,total_sp_count,sp_threat_pct,mean_mort_reduction,sd_mort_reduction,se_mort_reduction,mean_abs_mort_reduction,sd_abs_mort_reduction,se_abs_mort_reduction,mean_f_fmsy,sd_f_fmsy,se_f_fmsy,sp_threat,status,sp_count
Isistius brasiliensis,0.03938484108689116,0.014555411105996114,63.04311327831984,0.024829429980895046,0.10656969398828359,2.705855629915293,Dalatiidae,threatened,1,4,0.25,63.514056639159946,0.543798552308209,0.2718992761541045,0.05446367593486631,0.034218679757513776,0.017109339878756888,2.7412382411689498,0.0408563202638613,0.02042816013193065,<0.50,Corrected,NA
Isurus oxyrinchus,0.0816197286119908,0.0398912125344026,51.12552661864381,0.04172851607758819,0.16699868656411082,2.0460578515030368,Lamnidae,threatened,4,5,0.8,52.58808227788441,3.8320354993946752,1.211796025270796,0.03631142546194141,0.01122311747535841,0.003549061366977124,2.1208685438082564,0.16096116726069584,0.05090039033831244,>0.75,Corrected,NA
Isurus paucus,0.03429803012209115,0.015123778780112786,55.90481807183541,0.019174251341978366,0.07778180885604696,2.267821463190919,Lamnidae,threatened,4,5,0.8,52.58808227788441,3.8320354993946752,1.211796025270796,0.03631142546194141,0.01122311747535841,0.003549061366977124,2.1208685438082564,0.16096116726069584,0.05090039033831244,>0.75,Corrected,NA
Lamna ditropis,0.0820256595,0.044216890501214155,46.09383116119395,0.037808768998785845,0.1521637713584855,1.8550752567674935,Lamnidae,threatened,4,5,0.8,52.58808227788441,3.8320354993946752,1.211796025270796,0.03631142546194141,0.01122311747535841,0.003549061366977124,2.1208685438082564,0.16096116726069584,0.05090039033831244,>0.75,Corrected,NA
Lamna nasus,0.05772226424999999,0.026028055416749112,54.90811776887439,0.03169420883325087,0.1280103233529604,2.217694073789914,Lamnidae,threatened,4,5,0.8,52.58808227788441,3.8320354993946752,1.211796025270796,0.03631142546194141,0.01122311747535841,0.003549061366977124,2.1208685438082564,0.16096116726069584,0.05090039033831244,>0.75,Corrected,NA
Loxodon macrorhinus,0.0566329797761521,0.02502554743328389,55.810999999999936,0.03160743234286821,0.12816080874460162,2.263006630609424,Carcharhinidae,threatened,35,52,0.6730769230769231,48.63682081989183,12.499064633591262,1.6702577683586313,0.05080474368218335,0.03951421317719093,0.005280308843464166,2.0819633617656144,0.6165474639089676,0.08238962045113317,<0.75,Corrected,NA
Mustelus antarcticus,0.17685819602705433,0.048196397919674325,72.74856410256405,0.12866179810738,0.6489867054810666,3.669531410247959,Triakidae,threatened,20,41,0.4878048780487805,56.095776727374414,10.398154750286459,3.0016887220766364,0.06809933071678513,0.03008439817478441,0.008684617692309833,2.4196394512298096,0.6715853134844874,0.193869980762034,<0.50,Corrected,NA
Mustelus canis,0.169381834875,0.09883430064956243,41.650000000000034,0.07054753422543757,0.29028592095115696,1.7137960582690668,Triakidae,threatened,20,41,0.4878048780487805,56.095776727374414,10.398154750286459,3.0016887220766364,0.06809933071678513,0.03008439817478441,0.008684617692309833,2.4196394512298096,0.6715853134844874,0.193869980762034,<0.50,Corrected,NA
Mustelus mosis,0.0811285324105828,0.03584988718691236,55.811000000000085,0.045278645223670436,0.1835944067767611,2.263006630609432,Triakidae,threatened,20,41,0.4878048780487805,56.095776727374414,10.398154750286459,3.0016887220766364,0.06809933071678513,0.03008439817478441,0.008684617692309833,2.4196394512298096,0.6715853134844874,0.193869980762034,<0.50,Corrected,NA
Mustelus mustelus,0.12063595575,0.059369779262804914,50.786000000000065,0.06126617648719508,0.24512528091599983,2.031942130288132,Triakidae,threatened,20,41,0.4878048780487805,56.095776727374414,10.398154750286459,3.0016887220766364,0.06809933071678513,0.03008439817478441,0.008684617692309833,2.4196394512298096,0.6715853134844874,0.193869980762034,<0.50,Corrected,NA
