scientific_name,f,f_mort,percent_diff,abs_diff,f_max,f_fmsy,family,threat,sp_count_threat,total_sp_count,sp_threat_pct,mean_mort_reduction,sd_mort_reduction,se_mort_reduction,mean_abs_mort_reduction,sd_abs_mort_reduction,se_abs_mort_reduction,mean_f_fmsy,sd_f_fmsy,se_f_fmsy,sp_threat
Etmopterus decacuspidatus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus dianthus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus dislineatus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus gracilispinis,0.09208898138893253,0.03316584664722399,63.98500000000007,0.05892313474170854,0.2556961860028674,2.776620852422607,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus granulosus,0.09313561510014665,0.03354279177831785,63.98499999999996,0.059592823321828796,0.2586022909902722,2.7766208524225986,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus joungi,0.09313561510014665,0.04268944285544336,54.1642122516286,0.05044617224470328,0.2031940971789142,2.1817013498050573,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus lucifer,0.09313561510014665,0.03310598574349811,64.45400000000002,0.06002962935664854,0.2620143338213771,2.8132560625668166,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus perryi,0.09313561510014665,0.042430572181950336,54.44216249999994,0.05070504291819631,0.20443379275881238,2.1950119998562236,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus princeps,0.09313561510014665,0.03310598574349811,64.45400000000002,0.06002962935664854,0.2620143338213771,2.8132560625668166,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus pusillus,0.04076096491588672,0.014584477051728868,64.21949999999994,0.026176487864157848,0.11391949502071422,2.794818406674022,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus spinax,0.1022251605475,0.03633695556821436,64.45399999999998,0.06588820497928563,0.28758555265712016,2.813256062566813,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus splendidus,0.06351057749528352,0.023288275084975253,63.33165906623238,0.04022230241030827,0.17320275714137118,2.7271482006951318,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus unicolor,0.06351057749528352,0.013401654970363807,78.89854651162784,0.05010892252491971,0.3009772645769671,4.739010042843943,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus viator,0.06351057749528352,0.02257546987647345,64.45400000000005,0.04093510761881007,0.17867151717572616,2.8132560625668193,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Etmopterus virens,0.06351057749528352,0.012380434424043045,80.50650000000007,0.051130143071240475,0.3258038704967489,5.129915099905115,Etmopteridae,threatened,2,28,0.07142857142857142,68.1582037916012,8.087701810317112,1.1924665757106578,0.050592097671171433,0.013686623871717346,0.0020179825968023174,3.3842064980147546,0.9994189041715221,0.1473562782492329,<0.25
Eusphyra blochii,0.06351057749528352,0.02838956037317729,55.2994768859005,0.03512101712210623,0.1420801661161118,2.2371102849232174,Sphyrnidae,threatened,8,9,0.8888888888888888,56.030316297247545,5.920177473573734,1.4800443683934335,0.07199399536312569,0.0529353013090922,0.01323382532727305,2.3181722680324452,0.35030008768704807,0.08757502192176202,>0.75
Galeocerdo cuvier,0.15718193569786149,0.054407944028533564,65.38537091621158,0.10277399166932792,0.45409105877571526,2.888951944507026,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Galeorhinus galeus,0.09532930062829714,0.034414449502619106,63.89939999999993,0.060914851125678036,0.2640656959393942,2.7700370630958986,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Galeus atlanticus,0.0811285324105828,0.015814790465456953,80.50650000000002,0.06531374194512585,0.416182483446189,5.129915099905101,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus melastomus,0.14126944125000002,0.029809905438651897,78.89854651162791,0.11145953581134813,0.6694773008307046,4.739010042843958,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus mincaronei,0.0811285324105828,0.03718590191908334,54.164212251628705,0.043942630491499456,0.17699822866787224,2.1817013498050626,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus murinus,0.0811285324105828,0.017119299532417927,78.89854651162801,0.06400923287816487,0.3844689298549452,4.73901004284398,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus nipponensis,0.0811285324105828,0.02948346390327302,63.658329533116195,0.05164506850730977,0.22323831394737575,2.751662174998934,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus polli,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus sauteri,0.05120529215092549,0.023612674262944323,53.886262003257514,0.027592617887981164,0.11104129566452121,2.1685511594628064,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Galeus schultzi,0.04076096491588672,0.021297604168550775,47.750000000000085,0.019463360747335942,0.07801141610696036,1.9138755980861277,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Ginglymostoma cirratum,0.05413756275,0.019497643224412543,63.984999999999914,0.034639919525587454,0.15031948563098674,2.776620852422595,Ginglymostomatidae,threatened,4,4,1,67.81999999999992,5.423509011700831,3.8350000000000075,0.0362704296553454,0.0023058895390904066,0.001630510129757949,3.152289964048655,0.5312763526262259,0.3756691116260597,>0.75
Halaelurus boesemani,0.0811285324105828,0.04278521483468111,47.2624321389795,0.03834331757590168,0.15383442145906517,1.8961814898921834,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Halaelurus buergeri,0.0811285324105828,0.03895088307709102,51.98867535287736,0.042177649333491773,0.1689779088722662,2.0828419281281603,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Halaelurus natalensis,0.0811285324105828,0.029748486858874656,63.33165906623238,0.05138004555170814,0.22124953118855753,2.7271482006951318,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Haploblepharus edwardsii,0.0811285324105828,0.029748486858874656,63.33165906623238,0.05138004555170814,0.22124953118855753,2.7271482006951318,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Haploblepharus pictus,0.0811285324105828,0.029218440947671384,63.985000000000014,0.05191009146291141,0.22526317481766714,2.7766208524226026,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Hemitriakis abdita,0.03938484108689116,0.02298105477420094,41.65000000000013,0.016403786312690218,0.06749758541026776,1.7137960582690694,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Hemitriakis complicofasciata,0.03938484108689116,0.02068206412247747,47.48724749999999,0.01870277696441369,0.07500052694227208,1.9042993413837903,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Hemitriakis indroyonoi,0.03938484108689116,0.02068206412247747,47.48724749999999,0.01870277696441369,0.07500052694227208,1.9042993413837903,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Hemitriakis japanica,0.03938484108689116,0.012280445330690242,68.81936046511646,0.027104395756200918,0.12631184502431106,3.2071183109674313,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Hemitriakis leucoperiptera,0.03938484108689116,0.018289254345829134,53.56270625675693,0.021095586741062024,0.08481295508875754,2.153441597025681,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Heptranchias perlo,0.04139485851165921,0.018202500704366714,56.0271459818136,0.023192357807292494,0.09413730228776832,2.2741303068170593,Hexanchidae,threatened,1,5,0.2,60.03389644323828,4.825941033649372,1.7062278152499437,0.045847076815157144,0.02479232750140187,0.008765411448819498,2.5364419348235403,0.3257074347755,0.11515496790631559,<0.25
Hexanchus griseus,0.12314403825,0.04091826238663316,66.77203138038787,0.08222577586336685,0.37060357092463597,3.0095128939352933,Hexanchidae,threatened,1,5,0.2,60.03389644323828,4.825941033649372,1.7062278152499437,0.045847076815157144,0.02479232750140187,0.008765411448819498,2.5364419348235403,0.3257074347755,0.11515496790631559,<0.25
Hexanchus nakamurai,0.04629853506697751,0.01781317227882454,61.52540841075162,0.02848536278815297,0.12033535160361654,2.5991179079323805,Hexanchidae,threatened,1,5,0.2,60.03389644323828,4.825941033649372,1.7062278152499437,0.045847076815157144,0.02479232750140187,0.008765411448819498,2.5364419348235403,0.3257074347755,0.11515496790631559,<0.25
Holohalaelurus punctatus,0.03938484108689116,0.014441767805963792,63.331659066232504,0.024943073280927368,0.10740829850477927,2.7271482006951406,Pentanchidae,threatened,7,22,0.3181818181818182,67.5792833774162,11.944179159281262,1.8885405462221934,0.04664339782485291,0.02071120362753407,0.0032747288273274645,3.5276652782041453,1.2643216573059775,0.1999068066082877,<0.50
Hypogaleus hyugaensis,0.03938484108689116,0.019114574391225717,51.46717908787549,0.02027026669566544,0.08115094145918893,2.060461315056548,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Iago garricki,0.03938484108689116,0.01970677068204111,49.96356431002509,0.019678070404850048,0.0787123234175174,1.9985436336752413,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Iago omanensis,0.03938484108689116,0.016759099430875325,57.44784295586908,0.022625741656015833,0.0925566265560758,2.350057128626636,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Isistius brasiliensis,0.03938484108689116,0.014555411105996114,63.04311327831984,0.024829429980895046,0.10656969398828359,2.705855629915293,Dalatiidae,threatened,1,4,0.25,63.83526152313949,0.5113195997329233,0.18077877816237062,0.05292835803967216,0.022464833183126313,0.007942517941006593,2.765602796190287,0.038673145291778774,0.013673021642814686,<0.50
Isistius plutodus,0.07908848706977871,0.028212498243734105,64.32793281423807,0.050875988826044605,0.22170985117830766,2.803313850000646,Dalatiidae,threatened,1,4,0.25,63.83526152313949,0.5113195997329233,0.18077877816237062,0.05292835803967216,0.022464833183126313,0.007942517941006593,2.765602796190287,0.038673145291778774,0.013673021642814686,<0.50
Isogomphodon oxyrhynchus,0.08019986506946719,0.04017801021566484,49.90264611933746,0.04002185485380235,0.16008802632672411,1.996113412261476,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Isurus oxyrinchus,0.0816197286119908,0.03815679646592244,53.25052274148727,0.043462932146068355,0.17458960698245765,2.139061351360688,Lamnidae,threatened,4,5,0.8,53.89408283846557,2.0023013453074943,0.6331832813190981,0.03738095583170548,0.011611951034662327,0.0036720213347881774,2.1724851106472105,0.09128521321438021,0.028866919045154187,>0.75
Isurus paucus,0.03429803012209115,0.015123778780112786,55.90481807183541,0.019174251341978366,0.07778180885604696,2.267821463190919,Lamnidae,threatened,4,5,0.8,53.89408283846557,2.0023013453074943,0.6331832813190981,0.03738095583170548,0.011611951034662327,0.0036720213347881774,2.1724851106472105,0.09128521321438021,0.028866919045154187,>0.75
Lamiopsis tephrodes,0.03598158069153816,0.018025819810895884,49.902646119337824,0.017955760880642276,0.0718233158127484,1.9961134122614905,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Lamna ditropis,0.0820256595,0.040603654720873975,50.49883784125628,0.041422004779126026,0.16570451262730862,2.0201545911046117,Lamnidae,threatened,4,5,0.8,53.89408283846557,2.0023013453074943,0.6331832813190981,0.03738095583170548,0.011611951034662327,0.0036720213347881774,2.1724851106472105,0.09128521321438021,0.028866919045154187,>0.75
Lamna nasus,0.05772226424999999,0.026028055416749112,54.90811776887439,0.03169420883325087,0.1280103233529604,2.217694073789914,Lamnidae,threatened,4,5,0.8,53.89408283846557,2.0023013453074943,0.6331832813190981,0.03738095583170548,0.011611951034662327,0.0036720213347881774,2.1724851106472105,0.09128521321438021,0.028866919045154187,>0.75
Loxodon macrorhinus,0.0566329797761521,0.02502554743328389,55.810999999999936,0.03160743234286821,0.12816080874460162,2.263006630609424,Carcharhinidae,threatened,35,52,0.6730769230769231,50.28540740384367,9.030627512776958,0.9216845609767802,0.04905486250062575,0.03512308490387169,0.0035847348419556836,2.0936687831768683,0.486680994542112,0.04967167100576747,<0.75
Mustelus albipinnis,0.04251404263055997,0.02063326417239395,51.46717908787546,0.021880778458166016,0.08759854018693368,2.0604613150565467,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus antarcticus,0.17685819602705433,0.048196397919674325,72.74856410256405,0.12866179810738,0.6489867054810666,3.669531410247959,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus asterias,0.0997000935,0.04622187107214529,53.6390895439378,0.053478222427854716,0.21505206114208897,2.1569895633256246,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus californicus,0.29895817604287167,0.0945108054498887,68.3866129032258,0.20444737059298296,0.9456695517241082,3.163216889537404,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus canis,0.169381834875,0.09883430064956243,41.650000000000034,0.07054753422543757,0.29028592095115696,1.7137960582690668,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus dorsalis,0.06351057749528352,0.03441320641581939,45.81499999999998,0.029097371079464134,0.11721062562569623,1.8455292054996766,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus fasciatus,0.06351057749528352,0.035698487870705835,43.791271818687356,0.027812089624577686,0.11299059692369713,1.779083128823512,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus griseus,0.06351057749528352,0.02806468908939081,55.811000000000035,0.03544588840589271,0.14372485798566062,2.2630066306094294,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus henlei,0.2441266674511978,0.10787713308000974,55.81100000000002,0.13624953437118806,0.5524602671506437,2.263006630609429,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus higmani,0.06351057749528352,0.02806468908939081,55.811000000000035,0.03544588840589271,0.14372485798566062,2.2630066306094294,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus lenticulatus,0.151673631,0.06702306080259007,55.81099999999996,0.08465057019740993,0.3432384326416073,2.2630066306094254,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus lunulatus,0.0811285324105828,0.02928788697141485,63.89940000000001,0.05184064543916794,0.22472904165189167,2.770037063095905,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus manazo,0.224813844,0.07308881783112411,67.48918281423802,0.1517250261688759,0.6915047466061746,3.0758993054100996,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus mento,0.0811285324105828,0.030954710416382057,61.844853473099214,0.050173821994200736,0.21262801953436133,2.6208784162182766,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus minicanis,0.0811285324105828,0.039373965343463053,51.46717908787547,0.04175456706711974,0.16716220257931713,2.060461315056547,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus mosis,0.0811285324105828,0.03584988718691236,55.811000000000085,0.045278645223670436,0.1835944067767611,2.263006630609432,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus mustelus,0.12063595575,0.059369779262804914,50.786000000000065,0.06126617648719508,0.24512528091599983,2.031942130288132,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus norrisi,0.0811285324105828,0.03920155327923311,51.67969626168232,0.041926979131349684,0.1678973974376084,2.0695234148683683,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus palumbes,0.0811285324105828,0.039373965343463053,51.46717908787547,0.04175456706711974,0.16716220257931713,2.060461315056547,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus punctulatus,0.0811285324105828,0.024158535509755694,70.22190000000008,0.0569699969008271,0.2724436159814864,3.358172616788857,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus ravidus,0.0811285324105828,0.039373965343463053,51.46717908787547,0.04175456706711974,0.16716220257931713,2.060461315056547,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus schmitti,0.11062240575,0.051285554474099514,53.639089543937615,0.059336851275900486,0.23861137467272162,2.156989563325616,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus sinusmexicanus,0.0811285324105828,0.04410207084590198,45.63925965934385,0.03702646156468081,0.14924103664185592,1.8395628788964535,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus stevensi,0.0811285324105828,0.03992659594054416,50.78600000000007,0.041201936470038635,0.1648484829735094,2.0319421302881326,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus walkeri,0.0811285324105828,0.024282922010802822,70.06857971014493,0.05684561039977997,0.2710480546026091,3.340970760211266,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus whitneyi,0.05447083000691234,0.026436230376602622,51.46717908787535,0.028034599630309714,0.11223503802826394,2.060461315056542,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
Mustelus widodoi,0.05447083000691234,0.026436230376602622,51.46717908787535,0.028034599630309714,0.11223503802826394,2.060461315056542,Triakidae,threatened,20,41,0.4878048780487805,56.39463461301237,9.24754972297642,1.0339074902942311,0.05189325128320132,0.039763366485900814,0.0044456795238355575,2.4250324210885648,0.6533140711665354,0.07304273368927541,<0.50
